"Priority","Area","FilePath","ItemKey","FieldName","CurrentValue","RequiredState","Reason"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-336","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-337","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-337","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-338","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-338","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-339","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-339","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-340","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-340","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-341","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-341","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-342","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-342","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-343","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-343","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-344","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-344","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-345","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-345","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-346","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-346","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-347","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-347","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-348","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-348","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-349","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-349","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-350","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-350","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-350","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-351","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-351","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-351","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-352","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-352","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-352","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-353","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-353","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-353","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-354","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-354","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-354","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-355","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-355","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-355","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-356","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-356","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-356","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-357","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-357","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-357","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-358","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-358","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-358","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-359","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-359","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-359","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-360","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-360","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-360","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-361","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-361","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-361","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-362","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-362","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-362","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-363","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-363","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-363","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-364","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-364","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-364","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-365","PossibleCategory","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-365","PossibleStage","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","05_ops_legacy","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\05_ops_legacy\legacy_register.csv","LEG-365","RewritePriority","","Concrete non-placeholder value","Open non-blocked field"
