"FileName","BaseName","Extension","DirectoryName","FullPath"
"HealthPanel.tsx.bak_20251231_102707","HealthPanel.tsx",".bak_20251231_102707","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\components","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\components\HealthPanel.tsx.bak_20251231_102707"
"HealthPanel.tsx.bak_20251231_110131","HealthPanel.tsx",".bak_20251231_110131","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\components","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\components\HealthPanel.tsx.bak_20251231_110131"
"HealthPanel.tsx.bak_20251231_120525","HealthPanel.tsx",".bak_20251231_120525","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\components","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\components\HealthPanel.tsx.bak_20251231_120525"
"HealthPanel.tsx.bak_20251231_122010","HealthPanel.tsx",".bak_20251231_122010","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\components","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\components\HealthPanel.tsx.bak_20251231_122010"
"HealthPanel.tsx.bak_20251231_124849","HealthPanel.tsx",".bak_20251231_124849","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\components","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\components\HealthPanel.tsx.bak_20251231_124849"
"ProgressPanel.tsx","ProgressPanel",".tsx","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\components","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\components\ProgressPanel.tsx"
"ResultBanner.tsx","ResultBanner",".tsx","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\components","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\components\ResultBanner.tsx"
"dailyChallengeApi.ts","dailyChallengeApi",".ts","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\dailyChallengeApi.ts"
"DailyChallengeDetailPage.tsx","DailyChallengeDetailPage",".tsx","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx"
"DailyChallengeDetailPage.tsx.bak_20251231_144810","DailyChallengeDetailPage.tsx",".bak_20251231_144810","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_20251231_144810"
"DailyChallengeDetailPage.tsx.bak_20260101_132404","DailyChallengeDetailPage.tsx",".bak_20260101_132404","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_20260101_132404"
"DailyChallengeDetailPage.tsx.bak_20260101_133726","DailyChallengeDetailPage.tsx",".bak_20260101_133726","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_20260101_133726"
"DailyChallengeDetailPage.tsx.bak_20260101_141314","DailyChallengeDetailPage.tsx",".bak_20260101_141314","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_20260101_141314"
"DailyChallengeDetailPage.tsx.bak_20260101_142505","DailyChallengeDetailPage.tsx",".bak_20260101_142505","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_20260101_142505"
"DailyChallengeDetailPage.tsx.bak_20260101_155138","DailyChallengeDetailPage.tsx",".bak_20260101_155138","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_20260101_155138"
"DailyChallengeDetailPage.tsx.bak_20260101_155815","DailyChallengeDetailPage.tsx",".bak_20260101_155815","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_20260101_155815"
"DailyChallengeDetailPage.tsx.bak_20260103_132142","DailyChallengeDetailPage.tsx",".bak_20260103_132142","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_20260103_132142"
"DailyChallengeDetailPage.tsx.bak_20260103_134206","DailyChallengeDetailPage.tsx",".bak_20260103_134206","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_20260103_134206"
"DailyChallengeDetailPage.tsx.bak_20260103_145739","DailyChallengeDetailPage.tsx",".bak_20260103_145739","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_20260103_145739"
"DailyChallengeDetailPage.tsx.bak_display_streak_20260102_160805","DailyChallengeDetailPage.tsx",".bak_display_streak_20260102_160805","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_display_streak_20260102_160805"
"DailyChallengeDetailPage.tsx.bak_display_streak_safe_20260102_163436","DailyChallengeDetailPage.tsx",".bak_display_streak_safe_20260102_163436","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_display_streak_safe_20260102_163436"
"DailyChallengeDetailPage.tsx.bak_display_streak_safe_20260102_163459","DailyChallengeDetailPage.tsx",".bak_display_streak_safe_20260102_163459","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_display_streak_safe_20260102_163459"
"DailyChallengeDetailPage.tsx.bak_display_streak_v2_20260102_161655","DailyChallengeDetailPage.tsx",".bak_display_streak_v2_20260102_161655","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_display_streak_v2_20260102_161655"
"DailyChallengeDetailPage.tsx.bak_display_streak_v3_20260102_164218","DailyChallengeDetailPage.tsx",".bak_display_streak_v3_20260102_164218","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_display_streak_v3_20260102_164218"
"DailyChallengeDetailPage.tsx.bak_progressstate_20260102_172153","DailyChallengeDetailPage.tsx",".bak_progressstate_20260102_172153","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_progressstate_20260102_172153"
"DailyChallengeDetailPage.tsx.bak_sepfix_20260102_201257","DailyChallengeDetailPage.tsx",".bak_sepfix_20260102_201257","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_sepfix_20260102_201257"
"DailyChallengeDetailPage.tsx.bak_sepfix_20260102_201317","DailyChallengeDetailPage.tsx",".bak_sepfix_20260102_201317","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_sepfix_20260102_201317"
"DailyChallengeDetailPage.tsx.bak_status_20251224_150509","DailyChallengeDetailPage.tsx",".bak_status_20251224_150509","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_status_20251224_150509"
"DailyChallengeDetailPage.tsx.bak_trackC_sepfix_20260102_195747","DailyChallengeDetailPage.tsx",".bak_trackC_sepfix_20260102_195747","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_trackC_sepfix_20260102_195747"
"DailyChallengeDetailPage.tsx.bak_trackC_ux_20260102_165458","DailyChallengeDetailPage.tsx",".bak_trackC_ux_20260102_165458","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_trackC_ux_20260102_165458"
"DailyChallengeDetailPage.tsx.bak_trackc_ux_20260102_175759","DailyChallengeDetailPage.tsx",".bak_trackc_ux_20260102_175759","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_trackc_ux_20260102_175759"
"DailyChallengeDetailPage.tsx.bak_trackC_ux_20260102_181453","DailyChallengeDetailPage.tsx",".bak_trackC_ux_20260102_181453","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_trackC_ux_20260102_181453"
"DailyChallengeDetailPage.tsx.bak_trackC_ux_v2_20260102_181547","DailyChallengeDetailPage.tsx",".bak_trackC_ux_v2_20260102_181547","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeDetailPage.tsx.bak_trackC_ux_v2_20260102_181547"
"DailyChallengeHomeCard.tsx","DailyChallengeHomeCard",".tsx","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\DailyChallengeHomeCard.tsx"
"models.ts","models",".ts","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\daily-challenge\models.ts"
"api.QUARANTINED.ts","api.QUARANTINED",".ts","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\lib","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\lib\api.QUARANTINED.ts"
"auth.ts","auth",".ts","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\lib","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\lib\auth.ts"
"Daily.tsx","Daily",".tsx","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\Daily.tsx"
"Dashboard.tsx","Dashboard",".tsx","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\Dashboard.tsx"
"Progress.tsx","Progress",".tsx","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\Progress.tsx"
"Progress.tsx.bak_status_20251224_150630","Progress.tsx",".bak_status_20251224_150630","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\Progress.tsx.bak_status_20251224_150630"
"PuzzlesPlay.tsx","PuzzlesPlay",".tsx","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\PuzzlesPlay.tsx"
"SolvePuzzle.tsx","SolvePuzzle",".tsx","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\SolvePuzzle.tsx"
"SolvePuzzle.tsx.bak_20251231_102707","SolvePuzzle.tsx",".bak_20251231_102707","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\SolvePuzzle.tsx.bak_20251231_102707"
"SolvePuzzle.tsx.bak_20251231_125517","SolvePuzzle.tsx",".bak_20251231_125517","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\SolvePuzzle.tsx.bak_20251231_125517"
"SolvePuzzle.tsx.bak_20251231_131205","SolvePuzzle.tsx",".bak_20251231_131205","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\SolvePuzzle.tsx.bak_20251231_131205"
"SolvePuzzle.tsx.bak_20260101_120521","SolvePuzzle.tsx",".bak_20260101_120521","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\SolvePuzzle.tsx.bak_20260101_120521"
"SolvePuzzle.tsx.bak_20260101_132404","SolvePuzzle.tsx",".bak_20260101_132404","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\SolvePuzzle.tsx.bak_20260101_132404"
"SolvePuzzle.tsx.bak_20260101_133726","SolvePuzzle.tsx",".bak_20260101_133726","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\SolvePuzzle.tsx.bak_20260101_133726"
"SolvePuzzle.tsx.bak_20260103_115926","SolvePuzzle.tsx",".bak_20260103_115926","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\SolvePuzzle.tsx.bak_20260103_115926"
"SolvePuzzle.tsx.bak_20260103_145739","SolvePuzzle.tsx",".bak_20260103_145739","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\SolvePuzzle.tsx.bak_20260103_145739"
"SolvePuzzle.tsx.bak_20260103_151039","SolvePuzzle.tsx",".bak_20260103_151039","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\SolvePuzzle.tsx.bak_20260103_151039"
"SolvePuzzle.tsx.bak_20260103_151254","SolvePuzzle.tsx",".bak_20260103_151254","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\SolvePuzzle.tsx.bak_20260103_151254"
"SolvePuzzle.tsx.bak_20260103_151557","SolvePuzzle.tsx",".bak_20260103_151557","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\SolvePuzzle.tsx.bak_20260103_151557"
"SolvePuzzle.tsx.bak_20260104_110808","SolvePuzzle.tsx",".bak_20260104_110808","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\SolvePuzzle.tsx.bak_20260104_110808"
"SolvePuzzle.tsx.bak_20260104_111922","SolvePuzzle.tsx",".bak_20260104_111922","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\pages\SolvePuzzle.tsx.bak_20260104_111922"
"ProgressPage.tsx","ProgressPage",".tsx","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\progress","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\progress\ProgressPage.tsx"
"phase5.registry.ts","phase5.registry",".ts","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\puzzles\phase5","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\puzzles\phase5\phase5.registry.ts"
"env.test.ts","env.test",".ts","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\test","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\test\env.test.ts"
"setup.ts","setup",".ts","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\test","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\test\setup.ts"
"smoke.test.ts","smoke.test",".ts","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\test","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\test\smoke.test.ts"
"api.js","api",".js","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\_legacy_js_backup_20251208","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\_legacy_js_backup_20251208\api.js"
"App.backup.js","App.backup",".js","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\_legacy_js_backup_20251208","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\_legacy_js_backup_20251208\App.backup.js"
"App.js","App",".js","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\_legacy_js_backup_20251208","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\_legacy_js_backup_20251208\App.js"
"auth.js","auth",".js","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\_legacy_js_backup_20251208","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\_legacy_js_backup_20251208\auth.js"
"dailyChallengeApi.js","dailyChallengeApi",".js","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\_legacy_js_backup_20251208","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\_legacy_js_backup_20251208\dailyChallengeApi.js"
"DailyChallengeDetailPage.js","DailyChallengeDetailPage",".js","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\_legacy_js_backup_20251208","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\_legacy_js_backup_20251208\DailyChallengeDetailPage.js"
"DailyChallengeHomeCard.js","DailyChallengeHomeCard",".js","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\_legacy_js_backup_20251208","C:\Projects\MindLab_Starter_Project\__BASELINE_FRONTEND_PHASE5_20260104_113049\_legacy_js_backup_20251208\DailyChallengeHomeCard.js"
