"FileName","BaseName","FullPath","LowerFileName","LowerBaseName"
"DailyChallengeDetailPage.tsx.bak_trackC_ux_v2_20260102_181547","DailyChallengeDetailPage.tsx","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\daily-challenge\DailyChallengeDetailPage.tsx.bak_trackC_ux_v2_20260102_181547","dailychallengedetailpage.tsx.bak_trackc_ux_v2_20260102_181547","dailychallengedetailpage.tsx"
"DailyChallengeHomeCard.tsx","DailyChallengeHomeCard","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\daily-challenge\DailyChallengeHomeCard.tsx","dailychallengehomecard.tsx","dailychallengehomecard"
"models.ts","models","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\daily-challenge\models.ts","models.ts","models"
"api.QUARANTINED.ts","api.QUARANTINED","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\lib\api.QUARANTINED.ts","api.quarantined.ts","api.quarantined"
"auth.ts","auth","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\lib\auth.ts","auth.ts","auth"
"Daily.tsx","Daily","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\pages\Daily.tsx","daily.tsx","daily"
"Dashboard.tsx","Dashboard","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\pages\Dashboard.tsx","dashboard.tsx","dashboard"
"Progress.tsx","Progress","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\pages\Progress.tsx","progress.tsx","progress"
"Progress.tsx.bak_status_20251224_150630","Progress.tsx","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\pages\Progress.tsx.bak_status_20251224_150630","progress.tsx.bak_status_20251224_150630","progress.tsx"
"PuzzlesPlay.tsx","PuzzlesPlay","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\pages\PuzzlesPlay.tsx","puzzlesplay.tsx","puzzlesplay"
"SolvePuzzle.tsx","SolvePuzzle","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\pages\SolvePuzzle.tsx","solvepuzzle.tsx","solvepuzzle"
"SolvePuzzle.tsx.bak_20251231_102707","SolvePuzzle.tsx","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\pages\SolvePuzzle.tsx.bak_20251231_102707","solvepuzzle.tsx.bak_20251231_102707","solvepuzzle.tsx"
"SolvePuzzle.tsx.bak_20251231_125517","SolvePuzzle.tsx","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\pages\SolvePuzzle.tsx.bak_20251231_125517","solvepuzzle.tsx.bak_20251231_125517","solvepuzzle.tsx"
"SolvePuzzle.tsx.bak_20251231_131205","SolvePuzzle.tsx","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\pages\SolvePuzzle.tsx.bak_20251231_131205","solvepuzzle.tsx.bak_20251231_131205","solvepuzzle.tsx"
"SolvePuzzle.tsx.bak_20260101_120521","SolvePuzzle.tsx","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\pages\SolvePuzzle.tsx.bak_20260101_120521","solvepuzzle.tsx.bak_20260101_120521","solvepuzzle.tsx"
"SolvePuzzle.tsx.bak_20260101_132404","SolvePuzzle.tsx","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\pages\SolvePuzzle.tsx.bak_20260101_132404","solvepuzzle.tsx.bak_20260101_132404","solvepuzzle.tsx"
"SolvePuzzle.tsx.bak_20260101_133726","SolvePuzzle.tsx","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\pages\SolvePuzzle.tsx.bak_20260101_133726","solvepuzzle.tsx.bak_20260101_133726","solvepuzzle.tsx"
"SolvePuzzle.tsx.bak_20260103_115926","SolvePuzzle.tsx","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\pages\SolvePuzzle.tsx.bak_20260103_115926","solvepuzzle.tsx.bak_20260103_115926","solvepuzzle.tsx"
"ProgressPage.tsx","ProgressPage","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\progress\ProgressPage.tsx","progresspage.tsx","progresspage"
"phase5.registry.ts","phase5.registry","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\puzzles\phase5\phase5.registry.ts","phase5.registry.ts","phase5.registry"
"env.test.ts","env.test","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\test\env.test.ts","env.test.ts","env.test"
"setup.ts","setup","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\test\setup.ts","setup.ts","setup"
"smoke.test.ts","smoke.test","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\test\smoke.test.ts","smoke.test.ts","smoke.test"
"api.js","api","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\_legacy_js_backup_20251208\api.js","api.js","api"
"App.backup.js","App.backup","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\_legacy_js_backup_20251208\App.backup.js","app.backup.js","app.backup"
"App.js","App","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\_legacy_js_backup_20251208\App.js","app.js","app"
"auth.js","auth","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\_legacy_js_backup_20251208\auth.js","auth.js","auth"
"dailyChallengeApi.js","dailyChallengeApi","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\_legacy_js_backup_20251208\dailyChallengeApi.js","dailychallengeapi.js","dailychallengeapi"
"DailyChallengeDetailPage.js","DailyChallengeDetailPage","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\_legacy_js_backup_20251208\DailyChallengeDetailPage.js","dailychallengedetailpage.js","dailychallengedetailpage"
"DailyChallengeHomeCard.js","DailyChallengeHomeCard","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\_legacy_js_backup_20251208\DailyChallengeHomeCard.js","dailychallengehomecard.js","dailychallengehomecard"
"ErrorBanner.js","ErrorBanner","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\_legacy_js_backup_20251208\ErrorBanner.js","errorbanner.js","errorbanner"
"ErrorBoundary.js","ErrorBoundary","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\_legacy_js_backup_20251208\ErrorBoundary.js","errorboundary.js","errorboundary"
"GamePanel.js","GamePanel","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\_legacy_js_backup_20251208\GamePanel.js","gamepanel.js","gamepanel"
"HealthPanel.js","HealthPanel","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\_legacy_js_backup_20251208\HealthPanel.js","healthpanel.js","healthpanel"
"main.js","main","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\_legacy_js_backup_20251208\main.js","main.js","main"
"models.js","models","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\_legacy_js_backup_20251208\models.js","models.js","models"
"ProgressPanel.js","ProgressPanel","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\_legacy_js_backup_20251208\ProgressPanel.js","progresspanel.js","progresspanel"
"ResultBanner.js","ResultBanner","C:\Projects\MindLab_Starter_Project\_BASELINE_FRONTEND_PHASE4_20260103_135829\_legacy_js_backup_20251208\ResultBanner.js","resultbanner.js","resultbanner"
".env.local",".env","C:\Projects\MindLab_Starter_Project\_daily_closeout\snapshot_20251231_151341\.env.local",".env.local",".env"
"App.tsx","App","C:\Projects\MindLab_Starter_Project\_daily_closeout\snapshot_20251231_151341\App.tsx","app.tsx","app"
"DailyChallengeDetailPage.tsx","DailyChallengeDetailPage","C:\Projects\MindLab_Starter_Project\_daily_closeout\snapshot_20251231_151341\DailyChallengeDetailPage.tsx","dailychallengedetailpage.tsx","dailychallengedetailpage"
"HealthPanel.tsx","HealthPanel","C:\Projects\MindLab_Starter_Project\_daily_closeout\snapshot_20251231_151341\HealthPanel.tsx","healthpanel.tsx","healthpanel"
"main.tsx","main","C:\Projects\MindLab_Starter_Project\_daily_closeout\snapshot_20251231_151341\main.tsx","main.tsx","main"
"SolvePuzzle.tsx","SolvePuzzle","C:\Projects\MindLab_Starter_Project\_daily_closeout\snapshot_20251231_151341\SolvePuzzle.tsx","solvepuzzle.tsx","solvepuzzle"
"contentEngine.js","contentEngine","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\backend_src\contentEngine.js","contentengine.js","contentengine"
"db.js","db","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\backend_src\db.js","db.js","db"
"progressRoutes.cjs","progressRoutes","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\backend_src\progressRoutes.cjs","progressroutes.cjs","progressroutes"
"puzzles.json","puzzles","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\backend_src\puzzles.json","puzzles.json","puzzles"
"server.cjs","server","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\backend_src\server.cjs","server.cjs","server"
"server_before_daily_20251126_203932.cjs","server_before_daily_20251126_203932","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\backend_src\server_before_daily_20251126_203932.cjs","server_before_daily_20251126_203932.cjs","server_before_daily_20251126_203932"
"uxhelpers.js","uxhelpers","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\backend_src\uxhelpers.js","uxhelpers.js","uxhelpers"
"dailyChallengeEngine.cjs","dailyChallengeEngine","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\backend_src\daily-challenge\dailyChallengeEngine.cjs","dailychallengeengine.cjs","dailychallengeengine"
"dailyChallengeEngine.ts","dailyChallengeEngine","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\backend_src\daily-challenge\dailyChallengeEngine.ts","dailychallengeengine.ts","dailychallengeengine"
"dailyChallengeRoutes.cjs","dailyChallengeRoutes","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\backend_src\daily-challenge\dailyChallengeRoutes.cjs","dailychallengeroutes.cjs","dailychallengeroutes"
"dailyChallengeRoutes.ts","dailyChallengeRoutes","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\backend_src\daily-challenge\dailyChallengeRoutes.ts","dailychallengeroutes.ts","dailychallengeroutes"
"index.json","index","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\backend_src\puzzles\index.json","index.json","index"
"puzzles.json","puzzles","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\backend_src\puzzles\_legacy\puzzles.json","puzzles.json","puzzles"
"README.md","README","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\backend_src\puzzles\_legacy\README.md","readme.md","readme"
"progress.ts","progress","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\backend_src\routes\progress.ts","progress.ts","progress"
"server.backup.js","server.backup","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\backend_src\_quarantine\server.backup.js","server.backup.js","server.backup"
"server.js","server","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\backend_src\_quarantine\server.js","server.js","server"
"server.ts","server","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\backend_src\_quarantine\server.ts","server.ts","server"
"api.ts","api","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\api.ts","api.ts","api"
"App.backup.tsx","App.backup","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\App.backup.tsx","app.backup.tsx","app.backup"
"App.css","App","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\App.css","app.css","app"
"App.tsx","App","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\App.tsx","app.tsx","app"
"auth.ts","auth","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\auth.ts","auth.ts","auth"
"env.d.ts","env.d","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\env.d.ts","env.d.ts","env.d"
"env_probe.ts","env_probe","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\env_probe.ts","env_probe.ts","env_probe"
"GamePanel.tsx","GamePanel","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\GamePanel.tsx","gamepanel.tsx","gamepanel"
"index.css","index","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\index.css","index.css","index"
"main.tsx","main","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\main.tsx","main.tsx","main"
"ProgressPanel.tsx","ProgressPanel","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\ProgressPanel.tsx","progresspanel.tsx","progresspanel"
"vite-env.d.ts","vite-env.d","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\vite-env.d.ts","vite-env.d.ts","vite-env.d"
"react.svg","react","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\assets\react.svg","react.svg","react"
"DailyCompletionCard.tsx","DailyCompletionCard","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\components\DailyCompletionCard.tsx","dailycompletioncard.tsx","dailycompletioncard"
"DailyCompletionCard.tsx.bak-20251129131139","DailyCompletionCard.tsx","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\components\DailyCompletionCard.tsx.bak-20251129131139","dailycompletioncard.tsx.bak-20251129131139","dailycompletioncard.tsx"
"ErrorBanner.tsx","ErrorBanner","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\components\ErrorBanner.tsx","errorbanner.tsx","errorbanner"
"ErrorBoundary.tsx","ErrorBoundary","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\components\ErrorBoundary.tsx","errorboundary.tsx","errorboundary"
"GamePanel.tsx","GamePanel","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\components\GamePanel.tsx","gamepanel.tsx","gamepanel"
"HealthPanel.tsx","HealthPanel","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\components\HealthPanel.tsx","healthpanel.tsx","healthpanel"
"ProgressPanel.tsx","ProgressPanel","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\components\ProgressPanel.tsx","progresspanel.tsx","progresspanel"
"ResultBanner.tsx","ResultBanner","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\components\ResultBanner.tsx","resultbanner.tsx","resultbanner"
"dailyChallengeApi.ts","dailyChallengeApi","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\daily-challenge\dailyChallengeApi.ts","dailychallengeapi.ts","dailychallengeapi"
"dailyChallengeApi.ts.bak_20251224_121758","dailyChallengeApi.ts","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\daily-challenge\dailyChallengeApi.ts.bak_20251224_121758","dailychallengeapi.ts.bak_20251224_121758","dailychallengeapi.ts"
"DailyChallengeDetailPage.tsx","DailyChallengeDetailPage","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\daily-challenge\DailyChallengeDetailPage.tsx","dailychallengedetailpage.tsx","dailychallengedetailpage"
"DailyChallengeHomeCard.tsx","DailyChallengeHomeCard","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\daily-challenge\DailyChallengeHomeCard.tsx","dailychallengehomecard.tsx","dailychallengehomecard"
"DailyChallengeHomeCard.tsx.bak_ascii_20251224_142033","DailyChallengeHomeCard.tsx","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\daily-challenge\DailyChallengeHomeCard.tsx.bak_ascii_20251224_142033","dailychallengehomecard.tsx.bak_ascii_20251224_142033","dailychallengehomecard.tsx"
"models.ts","models","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\daily-challenge\models.ts","models.ts","models"
"api.QUARANTINED.ts","api.QUARANTINED","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\lib\api.QUARANTINED.ts","api.quarantined.ts","api.quarantined"
"auth.ts","auth","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\lib\auth.ts","auth.ts","auth"
"Daily.tsx","Daily","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\pages\Daily.tsx","daily.tsx","daily"
"Dashboard.tsx","Dashboard","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\pages\Dashboard.tsx","dashboard.tsx","dashboard"
"Progress.tsx","Progress","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\pages\Progress.tsx","progress.tsx","progress"
"ProgressPage.tsx","ProgressPage","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\progress\ProgressPage.tsx","progresspage.tsx","progresspage"
"env.test.ts","env.test","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\test\env.test.ts","env.test.ts","env.test"
"setup.ts","setup","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\test\setup.ts","setup.ts","setup"
"smoke.test.ts","smoke.test","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\test\smoke.test.ts","smoke.test.ts","smoke.test"
"api.js","api","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\_legacy_js_backup_20251208\api.js","api.js","api"
"App.backup.js","App.backup","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\_legacy_js_backup_20251208\App.backup.js","app.backup.js","app.backup"
"App.js","App","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\_legacy_js_backup_20251208\App.js","app.js","app"
"auth.js","auth","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\_legacy_js_backup_20251208\auth.js","auth.js","auth"
"dailyChallengeApi.js","dailyChallengeApi","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\_legacy_js_backup_20251208\dailyChallengeApi.js","dailychallengeapi.js","dailychallengeapi"
"DailyChallengeDetailPage.js","DailyChallengeDetailPage","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\_legacy_js_backup_20251208\DailyChallengeDetailPage.js","dailychallengedetailpage.js","dailychallengedetailpage"
"DailyChallengeHomeCard.js","DailyChallengeHomeCard","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\_legacy_js_backup_20251208\DailyChallengeHomeCard.js","dailychallengehomecard.js","dailychallengehomecard"
"ErrorBanner.js","ErrorBanner","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\_legacy_js_backup_20251208\ErrorBanner.js","errorbanner.js","errorbanner"
"ErrorBoundary.js","ErrorBoundary","C:\Projects\MindLab_Starter_Project\_snapshots\phase2_complete_20251224_144242\frontend_src\_legacy_js_backup_20251208\ErrorBoundary.js","errorboundary.js","errorboundary"
